NomeDispositivo,DescricaoDispositivo,Voltagem,Status,Temperatura,ConsumoWatts,CustoConsumo
Microondas,Aquecedor de alimentos,131.8,Ligado,36.68,1190.41,30.57
Geladeira,Eletrodoméstico de cozinha,221.99,Ligado,4.33,148.01,4.13
Ar Condicionado,Climatizador de ambiente,220.76,Desligado,25.78,2004.12,31.32
Ar Condicionado,Climatizador de ambiente,217.42,Desligado,22.23,1996.44,45.31
Televisão,Eletrônico de entretenimento,122.25,Ligado,30.91,93.18,1.79
Geladeira,Eletrodoméstico de cozinha,224.1,Ligado,3.64,140.56,4.13
Microondas,Aquecedor de alimentos,124.77,Ligado,33.98,1195.8,33.08
Televisão,Eletrônico de entretenimento,127.15,Ligado,30.45,107.49,1.51
Televisão,Eletrônico de entretenimento,128.36,Ligado,32.0,98.34,2.64
Televisão,Eletrônico de entretenimento,131.33,Ligado,31.81,90.43,1.67
Televisão,Eletrônico de entretenimento,122.8,Ligado,30.55,96.4,1.28
Máquina de Lavar,Eletrodoméstico de lavanderia,224.11,Ligado,19.15,508.01,11.4
Microondas,Aquecedor de alimentos,124.04,Ligado,36.68,1200.47,26.39
Geladeira,Eletrodoméstico de cozinha,215.19,Ligado,4.11,144.38,2.35
Ar Condicionado,Climatizador de ambiente,219.58,Desligado,22.52,1999.32,50.67
Máquina de Lavar,Eletrodoméstico de lavanderia,221.54,Ligado,21.15,498.21,8.12
Máquina de Lavar,Eletrodoméstico de lavanderia,216.6,Ligado,21.83,498.5,9.94
Máquina de Lavar,Eletrodoméstico de lavanderia,216.52,Ligado,18.52,494.84,13.58
Geladeira,Eletrodoméstico de cozinha,218.09,Ligado,5.78,158.5,4.1
Máquina de Lavar,Eletrodoméstico de lavanderia,216.59,Ligado,21.39,501.9,8.32
Geladeira,Eletrodoméstico de cozinha,224.38,Ligado,5.19,151.86,1.63
Máquina de Lavar,Eletrodoméstico de lavanderia,216.04,Ligado,19.93,492.84,12.67
Televisão,Eletrônico de entretenimento,131.04,Ligado,29.07,100.42,2.33
Microondas,Aquecedor de alimentos,126.37,Ligado,33.86,1208.16,22.33
Microondas,Aquecedor de alimentos,131.75,Ligado,34.95,1209.64,35.88
Geladeira,Eletrodoméstico de cozinha,222.09,Ligado,2.43,147.19,1.6
Máquina de Lavar,Eletrodoméstico de lavanderia,220.41,Ligado,21.45,503.71,6.53
Máquina de Lavar,Eletrodoméstico de lavanderia,216.93,Ligado,19.32,497.08,13.2
Televisão,Eletrônico de entretenimento,125.15,Ligado,31.92,95.89,1.56
Ar Condicionado,Climatizador de ambiente,215.79,Desligado,25.08,2003.28,20.69
Ar Condicionado,Climatizador de ambiente,224.21,Desligado,22.06,1998.88,39.6
Geladeira,Eletrodoméstico de cozinha,223.71,Ligado,3.61,143.63,2.25
Televisão,Eletrônico de entretenimento,129.52,Ligado,30.36,109.04,1.53
Microondas,Aquecedor de alimentos,129.64,Ligado,35.14,1191.64,14.51
Geladeira,Eletrodoméstico de cozinha,219.02,Ligado,3.97,156.87,4.39
Geladeira,Eletrodoméstico de cozinha,222.98,Ligado,4.75,159.22,4.29
Televisão,Eletrônico de entretenimento,126.76,Ligado,28.02,91.02,1.07
Microondas,Aquecedor de alimentos,123.52,Ligado,35.69,1199.23,33.15
Geladeira,Eletrodoméstico de cozinha,216.98,Ligado,5.23,144.66,1.8
Televisão,Eletrônico de entretenimento,123.25,Ligado,28.05,106.9,2.83
Ar Condicionado,Climatizador de ambiente,223.87,Desligado,22.81,2001.43,23.04
Geladeira,Eletrodoméstico de cozinha,222.62,Ligado,5.42,144.39,3.82
Televisão,Eletrônico de entretenimento,127.6,Ligado,30.07,99.57,1.12
Microondas,Aquecedor de alimentos,124.32,Ligado,36.81,1194.0,34.68
Microondas,Aquecedor de alimentos,122.16,Ligado,34.95,1199.52,28.18
Televisão,Eletrônico de entretenimento,124.86,Ligado,28.71,105.09,2.92
Microondas,Aquecedor de alimentos,127.52,Ligado,33.75,1207.46,26.15
Geladeira,Eletrodoméstico de cozinha,221.31,Ligado,2.87,143.39,2.0
Ar Condicionado,Climatizador de ambiente,224.66,Desligado,25.92,1998.04,47.14
Televisão,Eletrônico de entretenimento,127.5,Ligado,29.65,96.62,1.62
Máquina de Lavar,Eletrodoméstico de lavanderia,215.35,Ligado,21.1,499.28,9.84
Máquina de Lavar,Eletrodoméstico de lavanderia,221.62,Ligado,21.38,507.36,13.02
Ar Condicionado,Climatizador de ambiente,224.92,Desligado,24.39,1999.27,44.84
Ar Condicionado,Climatizador de ambiente,215.37,Desligado,24.81,2006.12,57.05
Ar Condicionado,Climatizador de ambiente,221.6,Desligado,22.41,2000.58,32.99
Geladeira,Eletrodoméstico de cozinha,217.66,Ligado,3.27,151.93,4.34
Geladeira,Eletrodoméstico de cozinha,220.13,Ligado,3.92,159.36,3.15
Ar Condicionado,Climatizador de ambiente,219.69,Desligado,23.59,2003.86,51.61
Microondas,Aquecedor de alimentos,123.59,Ligado,36.69,1192.27,12.53
Máquina de Lavar,Eletrodoméstico de lavanderia,222.96,Ligado,18.11,502.11,6.75
Geladeira,Eletrodoméstico de cozinha,221.49,Ligado,4.75,150.89,3.83
Televisão,Eletrônico de entretenimento,125.68,Ligado,29.98,99.06,2.73
Microondas,Aquecedor de alimentos,123.1,Ligado,35.41,1197.55,29.33
Geladeira,Eletrodoméstico de cozinha,223.45,Ligado,2.76,158.23,4.17
Televisão,Eletrônico de entretenimento,131.59,Ligado,30.59,106.09,2.41
Televisão,Eletrônico de entretenimento,130.32,Ligado,31.79,98.23,2.8
Microondas,Aquecedor de alimentos,125.54,Ligado,34.79,1194.21,33.09
Ar Condicionado,Climatizador de ambiente,223.38,Desligado,23.01,1990.81,35.55
Microondas,Aquecedor de alimentos,127.55,Ligado,36.99,1190.34,31.87
Televisão,Eletrônico de entretenimento,122.49,Ligado,28.13,90.59,1.84
Ar Condicionado,Climatizador de ambiente,215.43,Desligado,24.9,1991.59,50.11
Ar Condicionado,Climatizador de ambiente,220.28,Desligado,24.65,1990.27,24.55
Televisão,Eletrônico de entretenimento,131.47,Ligado,31.42,91.19,2.36
Ar Condicionado,Climatizador de ambiente,221.56,Desligado,22.36,2004.34,46.82
Máquina de Lavar,Eletrodoméstico de lavanderia,222.63,Ligado,21.92,496.93,13.76
Televisão,Eletrônico de entretenimento,131.08,Ligado,29.88,99.73,2.73
Ar Condicionado,Climatizador de ambiente,217.38,Desligado,23.93,2000.45,48.41
Televisão,Eletrônico de entretenimento,124.37,Ligado,31.19,103.18,1.9
Microondas,Aquecedor de alimentos,123.94,Ligado,34.38,1191.51,16.34
Ar Condicionado,Climatizador de ambiente,224.86,Desligado,24.23,1996.38,49.65
Televisão,Eletrônico de entretenimento,122.6,Ligado,28.34,90.26,1.29
Geladeira,Eletrodoméstico de cozinha,220.19,Ligado,3.91,142.5,4.14
Ar Condicionado,Climatizador de ambiente,219.57,Desligado,24.29,1990.15,59.16
Ar Condicionado,Climatizador de ambiente,221.65,Desligado,23.15,2003.43,23.35
Máquina de Lavar,Eletrodoméstico de lavanderia,216.86,Ligado,19.98,508.16,13.34
Televisão,Eletrônico de entretenimento,124.83,Ligado,31.92,105.94,2.97
Ar Condicionado,Climatizador de ambiente,215.62,Desligado,23.53,1993.55,21.14
Máquina de Lavar,Eletrodoméstico de lavanderia,222.72,Ligado,19.95,491.97,8.25
Máquina de Lavar,Eletrodoméstico de lavanderia,218.41,Ligado,18.8,504.1,9.29
Geladeira,Eletrodoméstico de cozinha,223.0,Ligado,3.05,149.02,2.3
Máquina de Lavar,Eletrodoméstico de lavanderia,222.64,Ligado,20.91,499.45,6.88
Geladeira,Eletrodoméstico de cozinha,223.95,Ligado,2.68,148.36,3.11
Microondas,Aquecedor de alimentos,130.68,Ligado,34.5,1204.06,29.17
Geladeira,Eletrodoméstico de cozinha,221.63,Ligado,5.37,153.4,2.74
Geladeira,Eletrodoméstico de cozinha,218.55,Ligado,5.6,148.47,3.5
Microondas,Aquecedor de alimentos,129.31,Ligado,36.57,1192.32,29.41
Televisão,Eletrônico de entretenimento,130.44,Ligado,28.35,109.89,2.71
Televisão,Eletrônico de entretenimento,131.0,Ligado,31.85,95.41,1.55
Máquina de Lavar,Eletrodoméstico de lavanderia,218.03,Ligado,21.36,505.03,5.34
Microondas,Aquecedor de alimentos,128.8,Ligado,35.94,1202.66,16.19
Máquina de Lavar,Eletrodoméstico de lavanderia,220.01,Ligado,20.97,505.25,12.67
Ar Condicionado,Climatizador de ambiente,221.13,Desligado,23.26,1999.64,30.05
Ar Condicionado,Climatizador de ambiente,217.21,Desligado,22.99,2004.84,44.43
Ar Condicionado,Climatizador de ambiente,220.89,Desligado,23.11,1999.5,27.95
Televisão,Eletrônico de entretenimento,124.06,Ligado,31.53,100.22,1.63
Geladeira,Eletrodoméstico de cozinha,215.14,Ligado,2.33,141.01,3.85
Microondas,Aquecedor de alimentos,130.41,Ligado,33.59,1197.66,30.32
Ar Condicionado,Climatizador de ambiente,217.04,Desligado,25.05,2010.0,48.97
Televisão,Eletrônico de entretenimento,122.64,Ligado,29.41,107.89,1.37
Máquina de Lavar,Eletrodoméstico de lavanderia,219.37,Ligado,20.61,495.92,13.07
Microondas,Aquecedor de alimentos,124.15,Ligado,34.01,1199.38,21.9
Televisão,Eletrônico de entretenimento,125.31,Ligado,28.82,102.27,3.06
Televisão,Eletrônico de entretenimento,127.94,Ligado,29.9,94.43,2.37
Ar Condicionado,Climatizador de ambiente,219.67,Desligado,25.2,2001.83,36.86
Geladeira,Eletrodoméstico de cozinha,216.28,Ligado,2.46,153.82,3.52
Geladeira,Eletrodoméstico de cozinha,219.32,Ligado,5.76,157.57,1.91
Televisão,Eletrônico de entretenimento,128.59,Ligado,29.53,96.69,2.72
Televisão,Eletrônico de entretenimento,124.3,Ligado,28.43,96.71,1.15
Ar Condicionado,Climatizador de ambiente,216.54,Desligado,23.68,2009.77,45.07
Microondas,Aquecedor de alimentos,124.67,Ligado,34.9,1208.72,27.44
Geladeira,Eletrodoméstico de cozinha,219.53,Ligado,2.23,150.24,2.47
Ar Condicionado,Climatizador de ambiente,220.09,Desligado,25.19,1999.73,20.01
Máquina de Lavar,Eletrodoméstico de lavanderia,218.3,Ligado,19.93,500.75,11.74
Televisão,Eletrônico de entretenimento,128.45,Ligado,28.09,95.45,1.64
Microondas,Aquecedor de alimentos,124.27,Ligado,34.94,1206.77,21.4
Ar Condicionado,Climatizador de ambiente,224.18,Desligado,24.58,1996.99,52.31
Geladeira,Eletrodoméstico de cozinha,215.79,Ligado,4.64,159.36,2.08
Geladeira,Eletrodoméstico de cozinha,219.8,Ligado,5.83,140.01,3.92
Microondas,Aquecedor de alimentos,128.1,Ligado,34.24,1192.0,28.37
Geladeira,Eletrodoméstico de cozinha,222.36,Ligado,2.1,154.19,3.59
Ar Condicionado,Climatizador de ambiente,224.31,Desligado,23.83,2008.7,41.93
Microondas,Aquecedor de alimentos,128.89,Ligado,33.48,1196.16,33.23
Microondas,Aquecedor de alimentos,122.98,Ligado,34.16,1205.64,34.42
Microondas,Aquecedor de alimentos,123.13,Ligado,36.33,1200.46,29.51
Geladeira,Eletrodoméstico de cozinha,220.08,Ligado,4.71,147.7,2.44
Ar Condicionado,Climatizador de ambiente,224.91,Desligado,23.04,2007.61,57.91
Televisão,Eletrônico de entretenimento,124.58,Ligado,28.06,107.13,1.24
Ar Condicionado,Climatizador de ambiente,216.33,Desligado,23.32,1992.43,44.98
Ar Condicionado,Climatizador de ambiente,216.05,Desligado,24.71,2009.32,58.42
Ar Condicionado,Climatizador de ambiente,215.41,Desligado,23.39,1995.3,39.31
Ar Condicionado,Climatizador de ambiente,220.03,Desligado,25.68,1994.73,53.81
Geladeira,Eletrodoméstico de cozinha,217.34,Ligado,4.63,142.74,4.25
Ar Condicionado,Climatizador de ambiente,218.59,Desligado,23.93,2004.67,54.84
Geladeira,Eletrodoméstico de cozinha,215.7,Ligado,5.22,154.76,2.81
Televisão,Eletrônico de entretenimento,129.31,Ligado,30.29,100.61,1.73
Microondas,Aquecedor de alimentos,126.65,Ligado,35.59,1194.35,33.78
Máquina de Lavar,Eletrodoméstico de lavanderia,216.77,Ligado,19.96,491.2,8.14
Máquina de Lavar,Eletrodoméstico de lavanderia,217.48,Ligado,21.48,496.4,9.13
Televisão,Eletrônico de entretenimento,125.61,Ligado,28.87,97.18,1.56
Televisão,Eletrônico de entretenimento,125.82,Ligado,28.85,93.61,2.66
Máquina de Lavar,Eletrodoméstico de lavanderia,224.84,Ligado,20.25,497.92,6.35
Microondas,Aquecedor de alimentos,123.48,Ligado,36.98,1202.97,23.53
Máquina de Lavar,Eletrodoméstico de lavanderia,217.64,Ligado,19.33,500.16,12.67
Máquina de Lavar,Eletrodoméstico de lavanderia,218.68,Ligado,19.43,501.22,5.14
Ar Condicionado,Climatizador de ambiente,215.5,Desligado,22.42,1991.56,30.34
Televisão,Eletrônico de entretenimento,126.35,Ligado,31.8,97.97,2.31
Televisão,Eletrônico de entretenimento,131.59,Ligado,28.1,100.22,2.54
Geladeira,Eletrodoméstico de cozinha,220.46,Ligado,4.68,147.25,1.79
Ar Condicionado,Climatizador de ambiente,219.58,Desligado,22.75,1996.67,24.15
Microondas,Aquecedor de alimentos,126.39,Ligado,35.85,1199.78,17.55
Máquina de Lavar,Eletrodoméstico de lavanderia,220.27,Ligado,20.33,499.72,10.58
Ar Condicionado,Climatizador de ambiente,216.8,Desligado,22.86,2001.98,42.05
Ar Condicionado,Climatizador de ambiente,221.13,Desligado,22.37,1999.72,52.04
Máquina de Lavar,Eletrodoméstico de lavanderia,223.49,Ligado,18.51,492.99,13.48
Televisão,Eletrônico de entretenimento,122.38,Ligado,29.78,98.9,1.04
Geladeira,Eletrodoméstico de cozinha,224.31,Ligado,5.72,154.86,2.96
Ar Condicionado,Climatizador de ambiente,218.44,Desligado,23.93,2007.96,45.17
Microondas,Aquecedor de alimentos,126.26,Ligado,36.13,1190.08,16.51
Televisão,Eletrônico de entretenimento,122.83,Ligado,30.16,96.88,1.91
Ar Condicionado,Climatizador de ambiente,218.47,Desligado,25.33,2004.31,49.83
Ar Condicionado,Climatizador de ambiente,221.54,Desligado,25.74,2004.09,56.72
Microondas,Aquecedor de alimentos,127.12,Ligado,34.13,1205.53,29.19
Microondas,Aquecedor de alimentos,126.84,Ligado,36.41,1194.14,18.44
Máquina de Lavar,Eletrodoméstico de lavanderia,215.08,Ligado,19.33,498.52,8.85
Microondas,Aquecedor de alimentos,129.14,Ligado,35.62,1202.59,15.96
Ar Condicionado,Climatizador de ambiente,218.09,Desligado,23.24,2004.04,35.33
Microondas,Aquecedor de alimentos,123.01,Ligado,34.66,1204.54,17.44
Televisão,Eletrônico de entretenimento,125.28,Ligado,30.58,103.97,2.22
Máquina de Lavar,Eletrodoméstico de lavanderia,223.25,Ligado,21.1,497.4,14.62
Ar Condicionado,Climatizador de ambiente,223.99,Desligado,22.45,1990.11,34.93
Máquina de Lavar,Eletrodoméstico de lavanderia,218.17,Ligado,19.69,504.14,9.44
Microondas,Aquecedor de alimentos,128.83,Ligado,34.1,1208.09,19.36
Televisão,Eletrônico de entretenimento,126.95,Ligado,29.88,105.1,2.13
Microondas,Aquecedor de alimentos,131.76,Ligado,34.25,1197.74,29.38
Geladeira,Eletrodoméstico de cozinha,224.82,Ligado,5.85,144.08,1.77
Geladeira,Eletrodoméstico de cozinha,224.26,Ligado,2.51,146.92,2.69
Televisão,Eletrônico de entretenimento,131.61,Ligado,30.97,104.86,2.07
Ar Condicionado,Climatizador de ambiente,219.57,Desligado,24.22,1995.01,22.58
Geladeira,Eletrodoméstico de cozinha,222.1,Ligado,5.16,146.82,4.01
Ar Condicionado,Climatizador de ambiente,219.27,Desligado,24.65,2009.27,56.27
Máquina de Lavar,Eletrodoméstico de lavanderia,220.66,Ligado,18.04,503.88,8.49
Máquina de Lavar,Eletrodoméstico de lavanderia,224.9,Ligado,18.39,499.68,14.17
Máquina de Lavar,Eletrodoméstico de lavanderia,221.78,Ligado,19.16,497.98,14.61
Microondas,Aquecedor de alimentos,125.91,Ligado,34.11,1193.02,34.23
Ar Condicionado,Climatizador de ambiente,218.24,Desligado,22.68,2007.9,57.36
Ar Condicionado,Climatizador de ambiente,223.28,Desligado,22.25,2003.54,46.22
Televisão,Eletrônico de entretenimento,122.97,Ligado,29.79,93.66,1.01
Ar Condicionado,Climatizador de ambiente,220.26,Desligado,24.35,1998.92,58.58
Microondas,Aquecedor de alimentos,131.06,Ligado,36.63,1202.75,13.34
Microondas,Aquecedor de alimentos,131.49,Ligado,36.98,1196.15,18.55
Microondas,Aquecedor de alimentos,127.88,Ligado,36.16,1204.47,27.21
Geladeira,Eletrodoméstico de cozinha,220.22,Ligado,2.96,153.21,2.6
Ar Condicionado,Climatizador de ambiente,220.52,Desligado,22.27,2003.74,34.09
Televisão,Eletrônico de entretenimento,128.1,Ligado,28.08,98.76,2.92
Microondas,Aquecedor de alimentos,122.78,Ligado,33.39,1193.37,31.2
Geladeira,Eletrodoméstico de cozinha,217.99,Ligado,2.3,143.91,3.77
Microondas,Aquecedor de alimentos,130.6,Ligado,36.53,1194.06,28.04
Ar Condicionado,Climatizador de ambiente,222.63,Desligado,25.85,1992.27,28.5
Televisão,Eletrônico de entretenimento,126.98,Ligado,31.14,91.11,1.47
Máquina de Lavar,Eletrodoméstico de lavanderia,216.2,Ligado,20.17,496.24,7.74
Televisão,Eletrônico de entretenimento,128.62,Ligado,28.51,103.64,1.1
Microondas,Aquecedor de alimentos,131.58,Ligado,33.46,1190.94,21.52
Televisão,Eletrônico de entretenimento,130.39,Ligado,31.01,93.74,1.52
Televisão,Eletrônico de entretenimento,129.58,Ligado,31.91,101.98,2.6
Microondas,Aquecedor de alimentos,131.7,Ligado,35.02,1200.26,12.31
Ar Condicionado,Climatizador de ambiente,223.75,Desligado,23.89,2006.75,38.7
Microondas,Aquecedor de alimentos,130.24,Ligado,34.79,1205.03,34.4
Televisão,Eletrônico de entretenimento,122.18,Ligado,30.96,93.08,1.61
Televisão,Eletrônico de entretenimento,130.67,Ligado,29.96,94.75,2.6
Ar Condicionado,Climatizador de ambiente,221.75,Desligado,23.77,1991.12,37.38
Geladeira,Eletrodoméstico de cozinha,220.08,Ligado,5.81,147.9,2.81
Microondas,Aquecedor de alimentos,124.98,Ligado,33.47,1190.1,13.32
Ar Condicionado,Climatizador de ambiente,224.39,Desligado,23.85,1992.51,37.94
Televisão,Eletrônico de entretenimento,123.36,Ligado,30.88,93.73,1.32
Microondas,Aquecedor de alimentos,129.1,Ligado,35.01,1209.2,18.39
Geladeira,Eletrodoméstico de cozinha,224.29,Ligado,4.23,159.57,3.69
Geladeira,Eletrodoméstico de cozinha,220.03,Ligado,2.96,144.5,2.89
Televisão,Eletrônico de entretenimento,122.91,Ligado,31.01,99.65,1.47
Televisão,Eletrônico de entretenimento,128.74,Ligado,31.2,99.31,2.36
Máquina de Lavar,Eletrodoméstico de lavanderia,219.03,Ligado,20.1,498.94,6.8
Microondas,Aquecedor de alimentos,126.14,Ligado,36.85,1193.85,17.49
Microondas,Aquecedor de alimentos,129.33,Ligado,34.77,1196.27,32.07
Televisão,Eletrônico de entretenimento,128.93,Ligado,30.37,107.14,2.99
Geladeira,Eletrodoméstico de cozinha,216.34,Ligado,4.9,141.05,4.0
Geladeira,Eletrodoméstico de cozinha,217.07,Ligado,2.61,147.71,2.2
Máquina de Lavar,Eletrodoméstico de lavanderia,215.36,Ligado,21.62,500.98,6.99
Máquina de Lavar,Eletrodoméstico de lavanderia,223.28,Ligado,20.3,498.48,13.04
Microondas,Aquecedor de alimentos,122.44,Ligado,34.53,1203.02,25.0
Ar Condicionado,Climatizador de ambiente,217.45,Desligado,24.93,1995.63,21.54
Geladeira,Eletrodoméstico de cozinha,223.29,Ligado,3.4,156.38,3.19
Geladeira,Eletrodoméstico de cozinha,223.04,Ligado,4.18,152.44,3.94
Máquina de Lavar,Eletrodoméstico de lavanderia,218.78,Ligado,20.2,496.03,8.35
Televisão,Eletrônico de entretenimento,123.1,Ligado,30.59,100.89,2.63
Microondas,Aquecedor de alimentos,123.33,Ligado,36.32,1195.8,22.0
Geladeira,Eletrodoméstico de cozinha,221.58,Ligado,4.13,155.76,3.34
Televisão,Eletrônico de entretenimento,125.36,Ligado,30.05,98.3,1.87
Televisão,Eletrônico de entretenimento,127.67,Ligado,28.45,96.69,1.68
Geladeira,Eletrodoméstico de cozinha,216.64,Ligado,3.15,153.57,4.31
Microondas,Aquecedor de alimentos,125.54,Ligado,36.19,1192.53,30.55
Ar Condicionado,Climatizador de ambiente,222.0,Desligado,25.85,1994.97,41.36
Máquina de Lavar,Eletrodoméstico de lavanderia,223.58,Ligado,20.46,493.54,7.93
Geladeira,Eletrodoméstico de cozinha,218.99,Ligado,2.36,148.01,2.09
Microondas,Aquecedor de alimentos,122.68,Ligado,36.0,1206.72,12.86
Ar Condicionado,Climatizador de ambiente,216.76,Desligado,24.29,1997.36,32.97
Geladeira,Eletrodoméstico de cozinha,220.54,Ligado,3.27,144.15,3.92
Ar Condicionado,Climatizador de ambiente,220.31,Desligado,25.9,2006.3,37.05
Ar Condicionado,Climatizador de ambiente,215.33,Desligado,23.1,1997.43,27.28
Televisão,Eletrônico de entretenimento,122.53,Ligado,28.89,107.69,2.84
Máquina de Lavar,Eletrodoméstico de lavanderia,224.45,Ligado,19.4,492.18,14.0
Microondas,Aquecedor de alimentos,126.68,Ligado,34.95,1192.9,24.08
Microondas,Aquecedor de alimentos,122.97,Ligado,35.97,1196.8,26.02
Geladeira,Eletrodoméstico de cozinha,216.87,Ligado,3.62,158.92,3.18
Máquina de Lavar,Eletrodoméstico de lavanderia,217.57,Ligado,21.97,505.03,12.45
Televisão,Eletrônico de entretenimento,123.62,Ligado,29.47,103.35,1.84
Televisão,Eletrônico de entretenimento,127.87,Ligado,30.02,93.31,1.05
Geladeira,Eletrodoméstico de cozinha,221.78,Ligado,4.85,158.78,4.12
Microondas,Aquecedor de alimentos,125.84,Ligado,35.58,1192.29,16.7
Televisão,Eletrônico de entretenimento,127.64,Ligado,31.03,93.56,1.34
Microondas,Aquecedor de alimentos,124.41,Ligado,34.01,1190.28,30.62
Televisão,Eletrônico de entretenimento,125.82,Ligado,31.23,96.38,1.38
Máquina de Lavar,Eletrodoméstico de lavanderia,216.28,Ligado,21.67,499.7,9.64
Máquina de Lavar,Eletrodoméstico de lavanderia,216.67,Ligado,18.01,505.01,11.09
Televisão,Eletrônico de entretenimento,124.8,Ligado,31.32,101.15,2.78
Máquina de Lavar,Eletrodoméstico de lavanderia,220.98,Ligado,20.9,501.44,5.4
Televisão,Eletrônico de entretenimento,128.61,Ligado,28.28,101.85,2.8
Máquina de Lavar,Eletrodoméstico de lavanderia,215.58,Ligado,19.74,506.19,5.71
Televisão,Eletrônico de entretenimento,129.28,Ligado,31.1,94.53,2.57
Ar Condicionado,Climatizador de ambiente,220.08,Desligado,22.64,1994.62,45.95
Televisão,Eletrônico de entretenimento,129.12,Ligado,29.14,103.62,1.66
Geladeira,Eletrodoméstico de cozinha,224.01,Ligado,2.61,159.59,4.65
Microondas,Aquecedor de alimentos,123.83,Ligado,34.4,1197.43,19.46
Máquina de Lavar,Eletrodoméstico de lavanderia,218.48,Ligado,18.58,505.96,7.89
Ar Condicionado,Climatizador de ambiente,223.48,Desligado,22.56,1996.6,22.85
